1.00000000,-0.65870108
2.00000000,-0.66808526
3.00000000,-0.68856312
4.00000000,-0.64136626
5.00000000,-0.65102588
6.00000000,-0.70225053
7.00000000,-0.70783462
8.00000000,-0.65378762
9.00000000,-0.62964738
10.00000000,-0.62217053
11.00000000,-0.62499351
12.00000000,-0.62600079
13.00000000,-0.67653899
14.00000000,-0.71445752
15.00000000,-0.73273787
16.00000000,-0.80575173
17.00000000,-0.83189066
18.00000000,-0.79951168
19.00000000,-0.72472721
20.00000000,-0.66518561
21.00000000,-0.63224132
22.00000000,-0.64319800
23.00000000,-0.64635606
24.00000000,-0.62644353
25.00000000,-0.66387413
26.00000000,-0.71187845
27.00000000,-0.68320730
28.00000000,-0.66530777
29.00000000,-0.67299869
30.00000000,-0.63941377
31.00000000,-0.61963770
32.00000000,-0.65932626
33.00000000,-0.68743387
34.00000000,-0.67930056
35.00000000,-0.66965674
36.00000000,-0.64963669
37.00000000,-0.64414404
38.00000000,-0.62529907
39.00000000,-0.66373672
40.00000000,-0.67368569
41.00000000,-0.69681755
42.00000000,-0.77898748
43.00000000,-0.81181000
44.00000000,-0.75873863
45.00000000,-0.71818110
46.00000000,-0.72277341
47.00000000,-0.70191479
48.00000000,-0.65246025
49.00000000,-0.62404776
50.00000000,-0.62165226
51.00000000,-0.64289293
52.00000000,-0.63860467
53.00000000,-0.61939351
54.00000000,-0.62479517
55.00000000,-0.62821300
56.00000000,-0.65271949
57.00000000,-0.69101929
58.00000000,-0.74293026
59.00000000,-0.75686200
60.00000000,-0.74993458
61.00000000,-0.69422430
62.00000000,-0.60735415
63.00000000,-0.56961851
64.00000000,-0.59720749
65.00000000,-0.60262362
66.00000000,-0.57559987
67.00000000,-0.58416014
68.00000000,-0.62189603
69.00000000,-0.64698220
70.00000000,-0.66878707
71.00000000,-0.74256451
72.00000000,-0.78293963
73.00000000,-0.76819977
74.00000000,-0.68441268
75.00000000,-0.63495830
76.00000000,-0.61756306
77.00000000,-0.63367579
78.00000000,-0.60180005
79.00000000,-0.58333714
80.00000000,-0.61100077
81.00000000,-0.65159000
82.00000000,-0.63671272
83.00000000,-0.59972514
84.00000000,-0.60407324
85.00000000,-0.59386505
86.00000000,-0.60300507
87.00000000,-0.58063617
88.00000000,-0.56873418
89.00000000,-0.57320451
90.00000000,-0.58808206
91.00000000,-0.55538245
92.00000000,-0.56305787
93.00000000,-0.58725842
94.00000000,-0.59644407
95.00000000,-0.59330063
96.00000000,-0.58643448
97.00000000,-0.63161602
98.00000000,-0.70066338
99.00000000,-0.73833750
100.00000000,-0.75535160
101.00000000,-0.68912764
102.00000000,-0.58902848
103.00000000,-0.56102834
104.00000000,-0.61327468
105.00000000,-0.63077693
106.00000000,-0.66330887
107.00000000,-0.66500320
108.00000000,-0.62008013
109.00000000,-0.60968873
110.00000000,-0.62468823
111.00000000,-0.59795518
112.00000000,-0.56652072
113.00000000,-0.62159060
114.00000000,-0.66594872
115.00000000,-0.66713963
116.00000000,-0.60862048
117.00000000,-0.59595600
118.00000000,-0.59531458
119.00000000,-0.55902856
120.00000000,-0.55417710
121.00000000,-0.55814389
122.00000000,-0.56072320
123.00000000,-0.55474157
124.00000000,-0.57703479
125.00000000,-0.56267627
126.00000000,-0.61466332
127.00000000,-0.67243375
128.00000000,-0.64717996
129.00000000,-0.59114972
130.00000000,-0.57364711
131.00000000,-0.58554919
132.00000000,-0.55796098
133.00000000,-0.54831760
134.00000000,-0.58158211
135.00000000,-0.58889063
136.00000000,-0.56047904
137.00000000,-0.54026076
138.00000000,-0.54567693
139.00000000,-0.57250260
140.00000000,-0.56955800
141.00000000,-0.56412530
142.00000000,-0.60855942
143.00000000,-0.61573149
144.00000000,-0.60514186
145.00000000,-0.62449056
146.00000000,-0.61339700
147.00000000,-0.62481045
148.00000000,-0.59752739
149.00000000,-0.56241663
150.00000000,-0.55007198
151.00000000,-0.56313393
152.00000000,-0.57338745
153.00000000,-0.57900300
154.00000000,-0.57193785
155.00000000,-0.56766604
156.00000000,-0.55838844
157.00000000,-0.53955839
158.00000000,-0.55121604
159.00000000,-0.57433392
160.00000000,-0.55776258
161.00000000,-0.55750299
162.00000000,-0.55619072
163.00000000,-0.57193779
164.00000000,-0.58480193
165.00000000,-0.59972518
166.00000000,-0.60010658
167.00000000,-0.59449101
168.00000000,-0.56166854
169.00000000,-0.55133896
170.00000000,-0.54996542
171.00000000,-0.52349033
172.00000000,-0.53919232
173.00000000,-0.53238696
174.00000000,-0.54611977
175.00000000,-0.57094642
176.00000000,-0.54358692
177.00000000,-0.53640018
178.00000000,-0.56035690
179.00000000,-0.53734603
180.00000000,-0.51718896
181.00000000,-0.52312490
182.00000000,-0.51209179
183.00000000,-0.53136450
184.00000000,-0.53653694
185.00000000,-0.58963899
186.00000000,-0.59235460
187.00000000,-0.60476041
188.00000000,-0.64212950
189.00000000,-0.63349314
190.00000000,-0.59179036
191.00000000,-0.58385548
192.00000000,-0.55115581
193.00000000,-0.52689338
194.00000000,-0.50554656
195.00000000,-0.50540854
196.00000000,-0.51567785
197.00000000,-0.54270193
198.00000000,-0.54334248
199.00000000,-0.55020911
200.00000000,-0.53595732
201.00000000,-0.51247373
202.00000000,-0.51845527
203.00000000,-0.51700565
204.00000000,-0.51253506
205.00000000,-0.52568792
206.00000000,-0.52028599
207.00000000,-0.50736181
208.00000000,-0.51213803
209.00000000,-0.52765673
210.00000000,-0.55454299
211.00000000,-0.55184243
212.00000000,-0.52165994
213.00000000,-0.55706054
214.00000000,-0.54473175
215.00000000,-0.52323147
